"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0031341";"regulation of cell killing";"49/3571";"112/18986";0,4375;2,32606412769532;6,77438733001416;1,11212520775889e-09;1,16480782785966e-07;1,0523992172853e-07;"AP1G1/ARG1/B2M/CD160/CD1A/CD1D/CD226/CD55/CD5L/CLEC12B/CLEC7A/CR1/CR1L/CRTAM/CXCL6/CYRIB/F2RL1/FCER2/FCGR2B/HAVCR2/HLA-DRA/HLA-DRB1/IFNG/IL18RAP/IL21/IL4/IL7R/KIR2DL4/KLRB1/KLRC1/KLRC2/KLRC3/KLRC4-KLRK1/KLRK1/MAPK8/NCKAP1L/NCR3/NOS2/P2RX7/PRF1/PTPRC/RAET1L/RASGRP1/SLAMF6/STAP1/STX7/SYK/ULBP2/XCL1";49
"GO:0042129";"regulation of T cell proliferation";"69/3571";"182/18986";0,379120879120879;2,01567880453347;6,62667121773221;1,13033268108653e-09;1,16480782785966e-07;1,0523992172853e-07;"ARG1/ARG2/BTN2A2/CASP3/CCL19/CCR2/CD1D/CD24/CD274/CD28/CD3E/CD40LG/CD46/CD55/CD6/CD80/CD86/CR1/CRTAM/CTLA4/GLMN/GPAM/HAVCR2/HLA-DPA1/HLA-DRB1/IL10/IL15/IL1A/IL1B/IL21/IL2RA/IL4/IL4I1/IL6/IRF1/JAK2/LGALS9B/LGALS9C/LILRB4/MARCHF7/NCK1/NCKAP1L/PDCD1LG2/PELI1/PLA2G2D/PLA2G2F/PRKCQ/PTPRC/RAC2/RC3H1/RIPK2/RIPOR2/SELENOK/SFTPD/SLAMF1/SOS2/SPTA1/SYK/TFRC/TGFBR2/TMEM131L/TNFRSF13C/TNFSF13B/TNFSF4/VCAM1/VSIG4/VTCN1/XCL1/ZAP70";69
"GO:0022409";"positive regulation of cell-cell adhesion";"109/3571";"336/18986";0,324404761904762;1,72476863890334;6,45146097947959;1,26013913378988e-09;1,27728528921686e-07;1,15402215410231e-07;"ADAM19/ADAM8/ALOX5/AP3B1/ARID2/B2M/BTN2A2/CCL19/CCL2/CCL21/CCR2/CCR7/CD160/CD1D/CD24/CD274/CD28/CD3E/CD40LG/CD46/CD5/CD55/CD6/CD80/CD83/CD86/CEACAM6/CHST4/CR1/CXCL13/CYLD/CYRIB/DOCK8/FBXO38/FUT7/GATA3/GCNT1/GPAM/HAS2/HAVCR2/HLA-DOB/HLA-DPA1/HLA-DQB2/HLA-DRA/HLA-DRB1/HLA-DRB4/ICOS/IFNG/IL10/IL15/IL1A/IL1B/IL21/IL2RA/IL2RG/IL4/IL4I1/IL6/IL7/IL7R/ITGA4/JAK2/KLRC4-KLRK1/KLRK1/LCK/LEF1/LILRB4/LYN/MALT1/MDK/MEGF10/MMRN1/MTOR/NCK1/NCKAP1L/NFKBIZ/NOD2/PCK1/PDCD1LG2/PDPN/PRKCQ/PRKCZ/PTPRC/RASGRP1/RHOH/RIPK2/RUNX1/SELE/SELENOK/SELP/SIRPB1/SIRPG/SKAP1/SLAMF1/SOX2/SPTA1/SYK/TFRC/TGFBR2/TNFRSF13C/TNFSF13B/TNFSF4/VCAM1/VNN1/VTCN1/WNT5A/XBP1/XCL1/ZAP70";109
"GO:0071222";"cellular response to lipopolysaccharide";"81/3571";"228/18986";0,355263157894737;1,88883402850447;6,49865216012876;1,61322045235957e-09;1,60879710595794e-07;1,45354175563196e-07;"ABCA1/B2M/CARD16/CARD8/CCL2/CCR5/CD180/CD274/CD40/CD55/CD6/CD80/CD86/CTR9/CXCL1/CXCL10/CXCL13/CXCL2/CXCL3/CXCL5/CXCL6/CXCL8/CXCL9/DEFA1/DEFA4/GBP3/GBP5/GFI1/GHSR/HAVCR2/IL10/IL1A/IL1B/IL24/IL6/IRAK3/IRAK4/IRGM/JAK2/KLRC4-KLRK1/KLRK1/KMO/LBP/LTF/LY86/LY96/LYN/MALT1/MAPK14/MAPK8/MEF2C/MMP3/MMP8/MMP9/NFKB1/NFKBIZ/NOD2/NOS2/NUGGC/PDCD1LG2/PDE4B/PF4/PF4V1/PLAA/PLCG2/PPBP/PRKCE/PTGS2/PTPN22/RIPK2/SELENOS/SLC7A5/STAP1/TIFAB/TLR2/TLR4/TNFAIP3/TNFSF4/TRIB1/WNT5A/XBP1";81
"GO:0002833";"positive regulation of response to biotic stimulus";"128/3571";"416/18986";0,307692307692308;1,63591323266484;6,31200068047879;2,08133254119729e-09;2,04267922257506e-07;1,84555251397394e-07;"ADAM8/AIM2/ALPK1/AP1G1/AP3B1/APPL2/ARG1/BIRC3/CARD8/CD160/CD180/CD1D/CD226/CD274/CD300LF/CHUK/CLEC6A/CLEC7A/CRTAM/CSNK1A1/CTSS/CYLD/DDX60/DHX9/EPG5/F2RL1/FBXO38/FCRL3/FPR2/GBP5/GFI1/HAVCR2/HLA-DRB1/IFI16/IFIH1/IFNB1/IFNK/IL18RAP/IL21/INAVA/IRAK3/IRAK4/IRF1/IRF4/IRGM/KIR2DL4/KLK5/KLK7/KLRC1/KLRC2/KLRC3/KLRC4-KLRK1/KLRK1/LBP/LILRA4/LRRC19/LTF/LY86/LY96/LYN/MAP3K7/MAPK8/MAPKAPK2/MFHAS1/MNDA/NAIP/NCR3/NFKBIZ/NLRC3/NLRC4/NLRC5/NLRP10/NLRP2B/NLRP6/NMI/NOD2/OASL/OGT/PELI1/PGC/PHB2/PIK3AP1/PLCG2/PLSCR1/PRKCE/PRKDC/PSPC1/PTPN22/PYHIN1/RASGRP1/RFTN1/RIOK3/RIPK2/S100A14/S100A8/S100A9/SFPQ/SLAMF6/SLC15A2/SLC15A4/SLC46A2/SMPDL3A/SMPDL3B/SYK/TASL/TAX1BP1/TIFA/TIFAB/TLR1/TLR10/TLR2/TLR4/TLR5/TLR6/TLR8/TMEM126A/TNFAIP3/TRAF3/TRAF3IP3/TXK/UBQLN1/USP15/USP29/USP50/WASHC4/WNT5A/XRCC5/ZBP1";128
"GO:0002366";"leukocyte activation involved in immune response";"103/3571";"315/18986";0,326984126984127;1,73848239566526;6,36121531043452;2,20754579559531e-09;2,13269619596341e-07;1,92688248967505e-07;"ADGRE2/AP1G1/APBB1IP/ATAD5/BATF/CCL19/CCL3/CCR2/CCR6/CD160/CD177/CD180/CD19/CD244/CD28/CD40/CD40LG/CD46/CD69/CD80/CD84/CD86/CLEC4D/CR1/DOCK10/DOCK11/DOCK2/DYSF/ENTPD7/EOMES/EXO1/F2RL1/FCGR2B/FCGR3A/FGR/GAPT/GATA3/GPR183/HAVCR2/HLA-DRA/HLA-DRB1/IFNA14/IFNA5/IFNB1/IFNE/IFNG/IFNK/IFNL1/IGHE/IL10/IL13RA2/IL18R1/IL21/IL27RA/IL4/IL6/IRF4/ITGAL/KLRC2/KLRF2/LBP/LCP1/LEF1/LYN/MALT1/MDK/MTOR/NBN/NCKAP1L/NFKBIZ/NKG7/NMI/PCK1/PGLYRP2/PIK3CD/PIK3CG/PLA2G3/PLCG2/PLCL2/PRKCE/PRKCZ/PTGDR/PTK2B/PTPRC/RAC2/RASGRP1/RC3H1/RIPK2/RORC/SCNN1B/SEMA4A/SLAMF1/SLAMF6/SLC15A4/ST3GAL1/STAT4/SUCNR1/SYK/TBX21/TFRC/TLR4/TNFSF4/XBP1";103
"GO:0002440";"production of molecular mediator of immune response";"81/3571";"230/18986";0,352173913043478;1,87240938477835;6,40682108307259;2,57633665679381e-09;2,45069069983941e-07;2,2141892530534e-07;"ANGPT1/ARG1/ATAD5/ATG5/B2M/BATF/CALHM6/CCR2/CCR6/CD160/CD22/CD226/CD244/CD28/CD40/CD40LG/CD55/CD86/CD96/CLEC7A/CR1/CYREN/DEFB131A/DENND1B/DNAJB9/EXO1/F2RL1/FCGR2B/FCRL3/FFAR3/FZD5/GATA3/IFNB1/IL10/IL13RA2/IL18R1/IL1B/IL21/IL27RA/IL4/IL6/INAVA/IRAK3/KIR2DL4/KLK5/KLK7/LAPTM5/LILRB4/MALT1/MAP3K7/MAPKAPK2/MMP7/MSH3/MZB1/NBN/NFKBIZ/NOD2/P2RX7/PGC/PHB2/PLCG2/PRKCZ/PRKDC/PTPRC/RIPK2/SEMA7A/SLAMF1/SLC15A4/SLC7A5/SYK/TBX21/TFRC/TLR4/TMBIM6/TNFSF4/TREM1/UBE2J1/WNT5A/XBP1/XCL1/XRCC4";81
"GO:0045089";"positive regulation of innate immune response";"120/3571";"387/18986";0,310077519379845;1,64859473059248;6,20458248579994;3,99417634720001e-09;3,7418170234451e-07;3,38071672640996e-07;"ADAM8/AIM2/ALPK1/AP1G1/AP3B1/APPL2/BIRC3/CARD8/CD160/CD1D/CD226/CD274/CD300LF/CHUK/CLEC6A/CLEC7A/CRTAM/CSNK1A1/CTSS/CYLD/DDX60/DHX9/EPG5/F2RL1/FCRL3/FPR2/GBP5/GFI1/HAVCR2/IFI16/IFIH1/IFNB1/IFNK/IL18RAP/IL21/INAVA/IRAK3/IRAK4/IRF1/IRF4/IRGM/KIR2DL4/KLRC1/KLRC2/KLRC3/KLRC4-KLRK1/KLRK1/LBP/LILRA4/LRRC19/LTF/LY96/LYN/MAP3K7/MAPK8/MAPKAPK2/MFHAS1/MNDA/NAIP/NCR3/NFKBIZ/NLRC3/NLRC4/NLRC5/NLRP10/NLRP2B/NLRP6/NMI/NOD2/OASL/OGT/PELI1/PHB2/PIK3AP1/PLCG2/PLSCR1/PRKCE/PRKDC/PSPC1/PTPN22/PYHIN1/RASGRP1/RFTN1/RIOK3/RIPK2/S100A14/S100A8/S100A9/SFPQ/SLAMF6/SLC15A2/SLC15A4/SLC46A2/SMPDL3A/SMPDL3B/SYK/TASL/TAX1BP1/TIFA/TIFAB/TLR1/TLR10/TLR2/TLR4/TLR5/TLR6/TLR8/TMEM126A/TNFAIP3/TRAF3/TRAF3IP3/TXK/UBQLN1/USP15/USP29/USP50/WASHC4/WNT5A/XRCC5/ZBP1";120
"GO:0050864";"regulation of B cell activation";"54/3571";"133/18986";0,406015037593985;2,15866746114797;6,4539093165705;4,304036886948e-09;3,97191941373126e-07;3,5886133164231e-07;"ATAD5/ATM/BANK1/BCL2/CASP3/CD19/CD22/CD28/CD38/CD40/CHRNB2/CR1/CTLA4/CYLD/FCGR2B/FCRL3/GPR183/ID2/IKZF3/IL10/IL21/IL27RA/IL2RG/IL4/IL4I1/IL6/IL7/INHA/LAPTM5/LYN/MEF2C/MNDA/MZB1/NCKAP1L/NOD2/PELI1/PPP2R3C/PTPRC/RC3H1/SAMSN1/SLAMF8/SLC15A4/SYK/TBC1D10C/TBX21/TFRC/TLR4/TNFAIP3/TNFRSF13B/TNFRSF13C/TNFSF13B/TNFSF4/VAV3/XBP1";54
"GO:0002263";"cell activation involved in immune response";"103/3571";"319/18986";0,322884012539185;1,71668324336851;6,21317791025035;4,73365340697358e-09;4,30414397284083e-07;3,88877687783417e-07;"ADGRE2/AP1G1/APBB1IP/ATAD5/BATF/CCL19/CCL3/CCR2/CCR6/CD160/CD177/CD180/CD19/CD244/CD28/CD40/CD40LG/CD46/CD69/CD80/CD84/CD86/CLEC4D/CR1/DOCK10/DOCK11/DOCK2/DYSF/ENTPD7/EOMES/EXO1/F2RL1/FCGR2B/FCGR3A/FGR/GAPT/GATA3/GPR183/HAVCR2/HLA-DRA/HLA-DRB1/IFNA14/IFNA5/IFNB1/IFNE/IFNG/IFNK/IFNL1/IGHE/IL10/IL13RA2/IL18R1/IL21/IL27RA/IL4/IL6/IRF4/ITGAL/KLRC2/KLRF2/LBP/LCP1/LEF1/LYN/MALT1/MDK/MTOR/NBN/NCKAP1L/NFKBIZ/NKG7/NMI/PCK1/PGLYRP2/PIK3CD/PIK3CG/PLA2G3/PLCG2/PLCL2/PRKCE/PRKCZ/PTGDR/PTK2B/PTPRC/RAC2/RASGRP1/RC3H1/RIPK2/RORC/SCNN1B/SEMA4A/SLAMF1/SLAMF6/SLC15A4/ST3GAL1/STAT4/SUCNR1/SYK/TBX21/TFRC/TLR4/TNFSF4/XBP1";103
"GO:0002699";"positive regulation of immune effector process";"91/3571";"272/18986";0,334558823529412;1,77875492117878;6,22630519735192;5,32136158262483e-09;4,76840270512599e-07;4,30823278703127e-07;"AP1G1/APPL2/ARG1/ATAD5/B2M/CCL19/CCR2/CD160/CD177/CD1A/CD1D/CD226/CD244/CD28/CD40/CD46/CD55/CD80/CD86/CLEC7A/CR1/CRTAM/CYRIB/DDX60/DEFB131A/DENND1B/DNAJB9/F2RL1/FBXO38/FCER2/FCGR1A/FFAR3/FGR/FZD5/GATA3/HLA-DRA/HLA-DRB1/IFNG/IL10/IL18R1/IL18RAP/IL1B/IL21/IL4/IL6/INAVA/KIR2DL4/KLK5/KLK7/KLRC1/KLRC2/KLRC3/KLRC4-KLRK1/KLRK1/LAPTM5/LBP/LTA/MALT1/MAP3K7/MAPKAPK2/MZB1/NCR3/NFKBIZ/NOD2/NOS2/P2RX7/PCK1/PGC/PHB2/PLA2G3/PLCG2/PRKCZ/PTPRC/RAET1L/RASGRP1/RIPK2/SEMA7A/SLAMF1/SLAMF6/SLC7A5/STAP1/STX7/SYK/TBX21/TFRC/TLR4/TNFSF4/ULBP2/WNT5A/XBP1/XCL1";91
"GO:0032946";"positive regulation of mononuclear cell proliferation";"58/3571";"148/18986";0,391891891891892;2,08357867809002;6,369456462761;5,63566117417386e-09;4,97789900570243e-07;4,49751185734446e-07;"ATAD5/BCL2/CCL19/CCR2/CD1D/CD24/CD274/CD28/CD38/CD3E/CD40/CD40LG/CD46/CD55/CD6/CD80/CD86/CHRNB2/FCGR3A/FCRL3/GPAM/GPR183/HAVCR2/HLA-DPA1/IL15/IL1A/IL1B/IL21/IL2RA/IL4/IL6/IL7/JAK2/MEF2C/NCK1/NCKAP1L/PDCD1LG2/PELI1/PRKCQ/PTPRC/RIPK2/SELENOK/SLAMF1/SPTA1/ST6GAL1/SYK/TACR1/TFRC/TGFBR2/TLR4/TNFRSF13C/TNFSF13B/TNFSF4/VAV3/VCAM1/VTCN1/XCL1/ZAP70";58
"GO:0050671";"positive regulation of lymphocyte proliferation";"57/3571";"145/18986";0,393103448275862;2,09002018173215;6,3415442412247;6,65895599924337e-09;5,79891900610165e-07;5,23930014647658e-07;"ATAD5/BCL2/CCL19/CCR2/CD1D/CD24/CD274/CD28/CD38/CD3E/CD40/CD40LG/CD46/CD55/CD6/CD80/CD86/CHRNB2/FCGR3A/FCRL3/GPAM/GPR183/HAVCR2/HLA-DPA1/IL15/IL1A/IL1B/IL21/IL2RA/IL4/IL6/IL7/JAK2/MEF2C/NCK1/NCKAP1L/PDCD1LG2/PELI1/PRKCQ/PTPRC/RIPK2/SELENOK/SLAMF1/SPTA1/SYK/TACR1/TFRC/TGFBR2/TLR4/TNFRSF13C/TNFSF13B/TNFSF4/VAV3/VCAM1/VTCN1/XCL1/ZAP70";57
"GO:0002285";"lymphocyte activation involved in immune response";"79/3571";"227/18986";0,348017621145374;1,85031155280484;6,20318349154267;7,43910619889142e-09;6,38833244829801e-07;5,77183283589426e-07;"AP1G1/APBB1IP/ATAD5/BATF/CCL19/CCR6/CD160/CD180/CD19/CD244/CD28/CD40/CD40LG/CD46/CD69/CD80/CD86/CLEC4D/CR1/DOCK10/DOCK11/ENTPD7/EOMES/EXO1/F2RL1/FCGR2B/FCGR3A/GAPT/GATA3/GPR183/HAVCR2/HLA-DRA/HLA-DRB1/IFNA14/IFNA5/IFNB1/IFNE/IFNG/IFNK/IFNL1/IL10/IL18R1/IL21/IL27RA/IL4/IL6/IRF4/ITGAL/KLRC2/KLRF2/LCP1/LEF1/MALT1/MDK/MTOR/NBN/NCKAP1L/NFKBIZ/NKG7/PCK1/PGLYRP2/PLCG2/PLCL2/PRKCZ/PTK2B/PTPRC/RC3H1/RIPK2/RORC/SEMA4A/SLAMF6/SLC15A4/ST3GAL1/STAT4/TBX21/TFRC/TLR4/TNFSF4/XBP1";79
"GO:0031343";"positive regulation of cell killing";"37/3571";"78/18986";0,474358974358974;2,5220329003583;6,48301469633615;8,27744393294371e-09;7,0108816215604e-07;6,33430352590227e-07;"AP1G1/ARG1/B2M/CD160/CD1A/CD1D/CD226/CD5L/CLEC7A/CRTAM/CYRIB/F2RL1/FCER2/HLA-DRA/HLA-DRB1/IFNG/IL18RAP/IL21/KLRC1/KLRC2/KLRC3/KLRC4-KLRK1/KLRK1/MAPK8/NCR3/NOS2/P2RX7/PRF1/PTPRC/RAET1L/RASGRP1/SLAMF6/STAP1/STX7/SYK/ULBP2/XCL1";37
"GO:0032623";"interleukin-2 production";"33/3571";"66/18986";0,5;2,65835900308037;6,49558717859868;1,0084432547947e-08;8,31360619252752e-07;7,51130996939717e-07;"CCR2/CD28/CD3E/CD80/CD83/CD86/CLEC7A/CR1/GATA3/GBP1/GLMN/HAVCR2/IL1A/IL1B/IRF4/LAPTM5/LILRB4/MALT1/MAP3K7/NOD2/PDE4B/PDE4D/PLCG2/PRKCQ/PTPRC/RIPK2/RUNX1/SFTPD/TBX21/TNFAIP3/VSIG4/VTCN1/XCL1";33
"GO:0032663";"regulation of interleukin-2 production";"33/3571";"66/18986";0,5;2,65835900308037;6,49558717859868;1,0084432547947e-08;8,31360619252752e-07;7,51130996939717e-07;"CCR2/CD28/CD3E/CD80/CD83/CD86/CLEC7A/CR1/GATA3/GBP1/GLMN/HAVCR2/IL1A/IL1B/IRF4/LAPTM5/LILRB4/MALT1/MAP3K7/NOD2/PDE4B/PDE4D/PLCG2/PRKCQ/PTPRC/RIPK2/RUNX1/SFTPD/TBX21/TNFAIP3/VSIG4/VTCN1/XCL1";33
"GO:0002819";"regulation of adaptive immune response";"77/3571";"221/18986";0,34841628959276;1,85243116051754;6,13493026735138;1,08293851182304e-08;8,81027476131821e-07;7,96004803635022e-07;"ARG1/ATAD5/B2M/BATF/C4BPA/CCL19/CCR2/CD160/CD1A/CD1D/CD226/CD274/CD28/CD40/CD46/CD55/CD69/CD80/CLEC6A/CLEC7A/CR1/CR1L/CR2/CYRIB/DENND1B/FBXO38/FCER2/FCGR1A/FCGR2B/FUT7/FZD5/GATA3/HAVCR2/HLA-DRA/HLA-DRB1/IFNB1/IL10/IL18R1/IL1B/IL27RA/IL4/IL4I1/IL6/IL7R/IRF1/JAK2/KLRC1/LILRB4/LTA/MALT1/MAP3K7/MEF2C/NCKAP1L/NFKBIZ/NLRP10/NOD2/P2RX7/PLA2G4A/PRKCQ/PRKCZ/PTPRC/RAET1L/RC3H1/RIPK2/SAMSN1/SKAP1/SLAMF1/SLC15A4/STX7/TBX21/TFRC/TNFAIP3/TNFSF13B/TNFSF4/UFL1/ULBP2/XCL1";77
"GO:0002822";"regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains";"73/3571";"206/18986";0,354368932038835;1,88407968179483;6,14052759108286;1,14612729925331e-08;9,20325336530284e-07;8,31510263450074e-07;"ARG1/ATAD5/B2M/BATF/C4BPA/CCL19/CCR2/CD1A/CD1D/CD226/CD274/CD28/CD40/CD46/CD55/CD69/CD80/CLEC6A/CLEC7A/CR1/CR1L/CR2/CYRIB/DENND1B/FBXO38/FCER2/FCGR1A/FCGR2B/FUT7/FZD5/GATA3/HAVCR2/HLA-DRA/HLA-DRB1/IFNB1/IL10/IL18R1/IL1B/IL27RA/IL4/IL4I1/IL6/IL7R/JAK2/KLRC1/LILRB4/LTA/MALT1/MAP3K7/MEF2C/NCKAP1L/NFKBIZ/NLRP10/NOD2/P2RX7/PLA2G4A/PRKCQ/PRKCZ/PTPRC/RAET1L/RC3H1/RIPK2/SLAMF1/SLC15A4/STX7/TBX21/TFRC/TNFAIP3/TNFSF13B/TNFSF4/UFL1/ULBP2/XCL1";73
"GO:0001909";"leukocyte mediated cytotoxicity";"58/3571";"151/18986";0,384105960264901;2,04218307521406;6,188396598441;1,3383614085027e-08;1,06090879343233e-06;9,58526854915499e-07;"AP1G1/ARG1/ARL8B/B2M/CD160/CD1A/CD1D/CD2/CD226/CLEC12B/CRTAM/CTSC/CXCL6/CYRIB/F2RL1/FCGR1A/FCGR2A/FCGR2B/FCGR2C/FCGR3A/FCGR3B/GZMB/GZMM/HAVCR2/HLA-DRA/HLA-DRB1/IGHE/IGHG1/IL18RAP/IL21/IL7R/KIR2DL4/KLRB1/KLRC1/KLRC2/KLRC3/KLRC4-KLRK1/KLRF2/KLRK1/LYST/NCKAP1L/NCR3/NKG7/NLRP6/NOS2/P2RX7/PRF1/PTPRC/RAET1L/RASGRP1/SCNN1B/SLAMF6/SLAMF7/STAP1/STX7/TREM1/ULBP2/XCL1";58
"GO:0002700";"regulation of production of molecular mediator of immune response";"70/3571";"196/18986";0,357142857142857;1,89882785934312;6,08792974381834;1,57888034054989e-08;1,23572368931899e-06;1,11647141469664e-06;"ANGPT1/ARG1/ATAD5/ATG5/B2M/CALHM6/CCR2/CD160/CD22/CD226/CD244/CD28/CD40/CD40LG/CD55/CD86/CD96/CLEC7A/CR1/DEFB131A/DENND1B/DNAJB9/F2RL1/FCGR2B/FCRL3/FFAR3/FZD5/GATA3/IFNB1/IL10/IL13RA2/IL18R1/IL1B/IL21/IL27RA/IL4/IL6/INAVA/IRAK3/KIR2DL4/KLK5/KLK7/LAPTM5/LILRB4/MALT1/MAP3K7/MAPKAPK2/MZB1/NOD2/P2RX7/PGC/PHB2/PLCG2/PRKCZ/PTPRC/RIPK2/SEMA7A/SLAMF1/SLC15A4/SLC7A5/SYK/TBX21/TFRC/TLR4/TMBIM6/TNFSF4/UBE2J1/WNT5A/XBP1/XCL1";70
"GO:0019730";"antimicrobial humoral response";"67/3571";"185/18986";0,362162162162162;1,92551408871767;6,08845197916108;1,68876784805764e-08;1,30520645056755e-06;1,17924881179499e-06;"ADM/B2M/CALCA/CCL11/CCL13/CCL18/CCL19/CCL2/CCL20/CCL21/CCL26/CCL3/CCL3L1/CCL3L3/CCL4/CCL7/CCL8/CXCL1/CXCL10/CXCL13/CXCL14/CXCL2/CXCL3/CXCL5/CXCL6/CXCL8/CXCL9/DEFA1/DEFA4/DEFB131A/GNLY/IGHA1/IGHE/IGHG1/IGHG2/IGHG3/IGHG4/IGHM/IGKV3-20/JCHAIN/KLK5/KLK7/KRT6A/LTF/LYZ/MMP7/NCR3LG1/NOD2/PF4/PF4V1/PGC/PI3/PPBP/PPP2R3C/PRSS3/RNASE3/S100A9/TAC1/VIP/WFDC10B/WFDC12/WFDC13/WFDC3/WFDC5/WFDC9/XCL1/XCL2";67
"GO:0051250";"negative regulation of lymphocyte activation";"62/3571";"169/18986";0,366863905325444;1,95051193125424;5,97384835397343;3,27870291850567e-08;2,50274322779266e-06;2,26121850402984e-06;"ARG1/ARG2/ATM/BANK1/BTN2A2/CASP3/CD274/CD69/CD80/CD86/CR1/CRTAM/CTLA4/FBXO7/FCGR2B/FGR/GAL/GLMN/HAVCR2/HLA-DRB1/ID2/IFNB1/IFNL1/IL10/IL2RA/IL4I1/INHA/IRF1/LAPTM5/LGALS9B/LGALS9C/LILRB4/LYN/MARCHF7/MDK/MNDA/PAG1/PDCD1LG2/PELI1/PGLYRP2/PIBF1/PLA2G2D/PLA2G2F/PTPN2/PTPN22/RASSF5/RC3H1/RIPOR2/RUNX1/SAMSN1/SFTPD/TBC1D10C/TBX21/TIGIT/TMEM131L/TNFAIP3/TNFRSF13B/TNFSF4/UFL1/VSIG4/VTCN1/XCL1";62
"GO:0070665";"positive regulation of leukocyte proliferation";"61/3571";"166/18986";0,367469879518072;1,95373372515545;5,94018315451354;3,932353835348e-08;2,96509070292154e-06;2,67894760002462e-06;"ATAD5/BCL2/CCL19/CCR2/CD1D/CD24/CD274/CD28/CD38/CD3E/CD40/CD40LG/CD46/CD55/CD6/CD80/CD86/CHRNB2/CSF2RB/FCGR3A/FCRL3/GPAM/GPR183/HAVCR2/HLA-DPA1/IL15/IL1A/IL1B/IL21/IL2RA/IL4/IL6/IL7/JAK2/LYN/MEF2C/NCK1/NCKAP1L/PDCD1LG2/PELI1/PRKCQ/PTPRC/RAC2/RIPK2/SELENOK/SLAMF1/SPTA1/ST6GAL1/SYK/TACR1/TFRC/TGFBR2/TLR4/TNFRSF13C/TNFSF13B/TNFSF4/VAV3/VCAM1/VTCN1/XCL1/ZAP70";61
"GO:0072678";"T cell migration";"35/3571";"76/18986";0,460526315789474;2,44848855546876;6,08982147309537;5,34551624566955e-08;3,98208758397287e-06;3,59780021759903e-06;"ADAM17/ADAM8/CCL2/CCL20/CCL21/CCL26/CCL3/CCR2/CCR6/CD200/CD200R1/CD69/CXCL10/CXCL13/DEFA1/DEFA4/DOCK8/FUT7/GPR15/GPR183/IL27RA/ITGA4/ITGAL/ITGB7/MED23/MYO1G/PIK3CD/PIK3CG/RIPOR2/S1PR1/SELENOK/SLC12A2/WNT5A/XCL1/ZAP70";35
"GO:0002456";"T cell mediated immunity";"53/3571";"138/18986";0,384057971014493;2,04192792990231;5,91252578614298;5,58221171207926e-08;4,10890654949834e-06;3,71238064611587e-06;"ARG1/B2M/C4BPA/CCR2/CD1A/CD1D/CD274/CD46/CD55/CD80/CD8A/CR1/CR1L/CR2/CTSC/CYRIB/DENND1B/FBXO38/FCGR2B/FUT7/FZD5/GATA3/GZMM/HLA-DRA/HLA-DRB1/IFNB1/IL18R1/IL1B/IL4/IL4I1/IL6/IL7R/KLRC1/LILRB4/MALT1/MAP3K7/MYO1G/NCKAP1L/NFKBIZ/NOD2/P2RX7/PRF1/PRKCZ/PTPRC/RAET1L/RFTN1/SLAMF1/STX7/TBX21/TNFSF4/UFL1/ULBP2/XCL1";53
"GO:0002218";"activation of innate immune response";"99/3571";"317/18986";0,312302839116719;1,66042612810698;5,70718316955706;6,0729311625245e-08;4,4175215738693e-06;3,99121308724676e-06;"AIM2/ALPK1/AP3B1/APPL2/BIRC3/CARD8/CD274/CD300LF/CHUK/CLEC6A/CLEC7A/CSNK1A1/CTSS/CYLD/DDX60/EPG5/F2RL1/FCRL3/GBP5/GFI1/HAVCR2/IFI16/IFIH1/INAVA/IRAK3/IRAK4/IRF1/IRF4/IRGM/KLRC1/KLRC2/KLRC3/KLRC4-KLRK1/KLRK1/LBP/LILRA4/LRRC19/LTF/LY96/LYN/MAP3K7/MAPK8/MAPKAPK2/MFHAS1/MNDA/NAIP/NFKBIZ/NLRC3/NLRC4/NLRP10/NLRP2B/NLRP6/NMI/NOD2/OASL/OGT/PELI1/PHB2/PIK3AP1/PLCG2/PRKCE/PRKDC/PSPC1/PTPN22/PYHIN1/RFTN1/RIOK3/RIPK2/S100A14/S100A8/S100A9/SFPQ/SLC15A2/SLC15A4/SLC46A2/SMPDL3A/SMPDL3B/SYK/TASL/TAX1BP1/TIFA/TIFAB/TLR1/TLR10/TLR2/TLR4/TLR5/TLR6/TLR8/TMEM126A/TNFAIP3/TRAF3/TRAF3IP3/UBQLN1/USP15/USP50/WASHC4/XRCC5/ZBP1";99
"GO:0032729";"positive regulation of type II interferon production";"35/3571";"77/18986";0,454545454545455;2,41669000280034;5,99534766027595;8,03471582121539e-08;5,77658696774125e-06;5,21912323906855e-06;"BTN3A1/CCR2/CD160/CD2/CD226/CD244/CD3E/CLEC7A/CRTAM/CYRIB/F2RL1/FZD5/HAVCR2/HLA-DPA1/HMSD/IFNL1/IL18R1/IL1B/IL21/IL27RA/JAK2/KLRC4-KLRK1/KLRK1/LTA/PDE4B/PDE4D/PTPN22/RIPK2/SLAMF6/SLC7A5/TLR4/TLR8/TNFSF4/TXK/WNT5A";35
